timestamp,robot_id,axis_id,pos_deg,current_amp,temp_cel,vibration_mm_s
2025-12-23T16:58:47,ROB-01,2,-0.74,5.57,49.7,0.118
2025-12-23T16:58:48,ROB-01,1,4.2,1.51,39.1,0.033
2025-12-23T16:58:48,ROB-01,2,-0.26,5.3,49.7,0.108
2025-12-23T16:58:49,ROB-01,1,3.83,1.39,39.1,0.033
2025-12-23T16:58:49,ROB-01,2,0.21,5.76,49.7,0.135
2025-12-23T16:58:50,ROB-01,1,3.48,1.94,39.1,0.033
2025-12-23T16:58:50,ROB-01,2,0.67,5.15,49.7,0.091
2025-12-23T16:58:51,ROB-01,1,3.14,1.31,39.1,0.029
2025-12-23T16:58:51,ROB-01,2,1.13,4.89,49.7,0.08
2025-12-23T16:58:52,ROB-01,1,2.81,1.3,39.1,0.034
2025-12-23T16:58:52,ROB-01,2,1.59,5.27,49.7,0.106
2025-12-23T16:58:53,ROB-01,1,2.51,1.59,39.1,0.028
2025-12-23T16:58:53,ROB-01,2,2.03,6.27,49.7,0.101
2025-12-23T16:58:54,ROB-01,1,2.22,1.69,39.1,0.017
2025-12-23T16:58:54,ROB-01,2,2.47,6.29,49.8,0.14
2025-12-23T16:58:55,ROB-01,1,1.95,1.43,39.1,0.017
2025-12-23T16:58:55,ROB-01,2,2.9,6.61,49.8,0.129
2025-12-23T16:58:56,ROB-01,1,1.7,2.0,39.1,0.034
2025-12-23T16:58:56,ROB-01,2,3.32,7.04,49.8,0.148
2025-12-23T16:58:57,ROB-01,1,1.46,1.4,39.1,0.031
2025-12-23T16:58:57,ROB-01,2,3.73,6.82,49.8,0.105
2025-12-23T16:58:58,ROB-01,1,1.24,1.26,39.1,0.027
2025-12-23T16:58:58,ROB-01,2,4.13,6.83,49.8,0.113
2025-12-23T16:58:59,ROB-01,1,1.04,1.44,39.1,0.019
2025-12-23T16:58:59,ROB-01,2,4.52,7.15,49.8,0.153
2025-12-23T16:59:00,ROB-01,1,0.86,1.65,39.1,0.034
2025-12-23T16:59:00,ROB-01,2,4.9,5.93,49.8,0.138
2025-12-23T16:59:01,ROB-01,1,0.69,1.28,39.1,0.02
2025-12-23T16:59:01,ROB-01,2,5.27,6.78,49.8,0.135
2025-12-23T16:59:02,ROB-01,1,0.54,1.64,39.1,0.026
2025-12-23T16:59:02,ROB-01,2,5.63,6.49,49.9,0.141
2025-12-23T16:59:03,ROB-01,1,0.41,1.33,39.1,0.024
2025-12-23T16:59:03,ROB-01,2,5.98,7.12,49.9,0.151
2025-12-23T16:59:04,ROB-01,1,0.3,1.34,39.1,0.013
2025-12-23T16:59:04,ROB-01,2,6.31,6.12,49.9,0.101
2025-12-23T16:59:05,ROB-01,1,0.21,1.76,39.1,0.023
2025-12-23T16:59:05,ROB-01,2,6.64,6.88,49.9,0.11
2025-12-23T16:59:06,ROB-01,1,0.13,1.48,39.1,0.021
2025-12-23T16:59:06,ROB-01,2,6.95,7.14,49.9,0.142
2025-12-23T16:59:07,ROB-01,1,0.07,2.0,39.1,0.024
2025-12-23T16:59:07,ROB-01,2,7.24,6.78,49.9,0.119
2025-12-23T16:59:08,ROB-01,1,0.03,1.72,39.1,0.036
2025-12-23T16:59:08,ROB-01,2,7.52,7.1,49.9,0.153
2025-12-23T16:59:09,ROB-01,1,0.01,1.92,39.1,0.028
2025-12-23T16:59:09,ROB-01,2,7.79,7.58,50.0,0.156
2025-12-23T16:59:10,ROB-01,1,0.0,1.6,39.1,0.038
2025-12-23T16:59:10,ROB-01,2,8.05,7.52,50.0,0.142
2025-12-23T16:59:11,ROB-01,1,0.01,1.38,39.1,0.035
2025-12-23T16:59:11,ROB-01,2,8.28,7.25,50.0,0.122
2025-12-23T16:59:12,ROB-01,1,0.04,1.38,39.1,0.022
2025-12-23T16:59:12,ROB-01,2,8.51,6.37,50.0,0.103
2025-12-23T16:59:13,ROB-01,1,0.09,1.21,39.1,0.025
2025-12-23T16:59:13,ROB-01,2,8.72,7.46,50.0,0.118
2025-12-23T16:59:14,ROB-01,1,0.16,1.75,39.1,0.03
2025-12-23T16:59:14,ROB-01,2,8.91,7.11,50.0,0.148
2025-12-23T16:59:15,ROB-01,1,0.25,1.43,39.1,0.018
2025-12-23T16:59:15,ROB-01,2,9.09,7.86,50.0,0.132
2025-12-23T16:59:16,ROB-01,1,0.35,1.67,39.1,0.035
2025-12-23T16:59:16,ROB-01,2,9.26,6.9,50.0,0.15
2025-12-23T16:59:17,ROB-01,1,0.47,1.4,39.1,0.024
2025-12-23T16:59:17,ROB-01,2,9.4,8.01,50.1,0.166
2025-12-23T16:59:18,ROB-01,1,0.61,1.38,39.1,0.036
2025-12-23T16:59:18,ROB-01,2,9.54,8.32,50.1,0.166
2025-12-23T16:59:19,ROB-01,1,0.76,1.99,39.1,0.022
2025-12-23T16:59:19,ROB-01,2,9.65,7.59,50.1,0.131
2025-12-23T16:59:20,ROB-01,1,0.94,1.35,39.1,0.023
2025-12-23T16:59:20,ROB-01,2,9.75,6.6,50.1,0.128
2025-12-23T16:59:21,ROB-01,1,1.13,1.68,39.1,0.021
2025-12-23T16:59:21,ROB-01,2,9.83,7.01,50.1,0.123
2025-12-23T16:59:22,ROB-01,1,1.34,1.6,39.1,0.026
2025-12-23T16:59:22,ROB-01,2,9.9,8.15,50.1,0.151
2025-12-23T16:59:23,ROB-01,1,1.56,1.71,39.1,0.032
2025-12-23T16:59:23,ROB-01,2,9.95,7.11,50.1,0.124
2025-12-23T16:59:24,ROB-01,1,1.81,1.62,39.1,0.031
2025-12-23T16:59:24,ROB-01,2,9.98,7.85,50.2,0.159
2025-12-23T16:59:25,ROB-01,1,2.07,1.31,39.1,0.026
2025-12-23T16:59:25,ROB-01,2,10.0,7.18,50.2,0.145
2025-12-23T16:59:26,ROB-01,1,2.35,1.84,39.1,0.037
2025-12-23T16:59:26,ROB-01,2,10.0,6.63,50.2,0.117
2025-12-23T16:59:27,ROB-01,1,2.64,2.0,39.1,0.013
2025-12-23T16:59:27,ROB-01,2,9.98,7.68,50.2,0.129
2025-12-23T16:59:28,ROB-01,1,2.96,1.62,39.1,0.039
2025-12-23T16:59:28,ROB-01,2,9.95,7.34,50.2,0.157
2025-12-23T16:59:29,ROB-01,1,3.28,1.39,39.1,0.022
2025-12-23T16:59:29,ROB-01,2,9.9,8.29,50.2,0.134
2025-12-23T16:59:30,ROB-01,1,3.63,1.54,39.1,0.037
2025-12-23T16:59:30,ROB-01,2,9.83,6.84,50.2,0.103
2025-12-23T16:59:31,ROB-01,1,3.99,1.53,39.1,0.021
2025-12-23T16:59:31,ROB-01,2,9.75,7.88,50.3,0.137
2025-12-23T16:59:32,ROB-01,1,4.37,1.51,39.1,0.025
2025-12-23T16:59:32,ROB-01,2,9.65,6.74,50.3,0.142
2025-12-23T16:59:33,ROB-01,1,4.77,1.27,39.1,0.04
2025-12-23T16:59:33,ROB-01,2,9.53,7.61,50.3,0.117
2025-12-23T16:59:34,ROB-01,1,5.18,1.94,39.1,0.029
2025-12-23T16:59:34,ROB-01,2,9.4,7.32,50.3,0.159
2025-12-23T16:59:35,ROB-01,1,5.6,1.41,39.1,0.03
2025-12-23T16:59:35,ROB-01,2,9.25,8.22,50.3,0.151
2025-12-23T16:59:36,ROB-01,1,6.05,1.27,39.1,0.022
2025-12-23T16:59:36,ROB-01,2,9.09,7.15,50.3,0.155
2025-12-23T16:59:37,ROB-01,1,6.51,1.67,39.1,0.021
2025-12-23T16:59:37,ROB-01,2,8.91,7.76,50.3,0.141
2025-12-23T16:59:38,ROB-01,1,6.98,1.94,39.1,0.036
2025-12-23T16:59:38,ROB-01,2,8.71,7.09,50.4,0.126
2025-12-23T16:59:39,ROB-01,1,7.47,1.82,39.1,0.015
2025-12-23T16:59:39,ROB-01,2,8.5,7.45,50.4,0.159
2025-12-23T16:59:40,ROB-01,1,7.97,1.66,39.1,0.014
2025-12-23T16:59:40,ROB-01,2,8.28,6.99,50.4,0.13
2025-12-23T16:59:41,ROB-01,1,8.49,1.56,39.1,0.015
2025-12-23T16:59:41,ROB-01,2,8.04,7.5,50.4,0.123
2025-12-23T16:59:42,ROB-01,1,9.02,1.91,39.1,0.021
2025-12-23T16:59:42,ROB-01,2,7.78,6.82,50.4,0.143
2025-12-23T16:59:43,ROB-01,1,9.57,1.45,39.1,0.034
2025-12-23T16:59:43,ROB-01,2,7.52,7.54,50.4,0.127
2025-12-23T16:59:44,ROB-01,1,10.13,1.91,39.1,0.04
2025-12-23T16:59:44,ROB-01,2,7.23,7.1,50.4,0.109
2025-12-23T16:59:45,ROB-01,1,10.71,1.7,39.1,0.013
2025-12-23T16:59:45,ROB-01,2,6.94,6.31,50.5,0.13
2025-12-23T16:59:46,ROB-01,1,11.3,1.71,39.2,0.02
2025-12-23T16:59:46,ROB-01,2,6.63,6.68,50.5,0.131
2025-12-23T16:59:47,ROB-01,1,11.9,1.31,39.2,0.025
2025-12-23T16:59:47,ROB-01,2,6.31,5.91,50.5,0.121
2025-12-23T16:59:48,ROB-01,1,12.52,1.79,39.2,0.028
2025-12-23T16:59:48,ROB-01,2,5.97,6.15,50.5,0.132
2025-12-23T16:59:49,ROB-01,1,13.15,1.66,39.2,0.033
2025-12-23T16:59:49,ROB-01,2,5.62,7.52,50.5,0.135
2025-12-23T16:59:50,ROB-01,1,13.79,1.8,39.2,0.023
2025-12-23T16:59:50,ROB-01,2,5.26,7.43,50.5,0.16
2025-12-23T16:59:51,ROB-01,1,14.45,1.72,39.2,0.036
2025-12-23T16:59:51,ROB-01,2,4.89,6.25,50.5,0.096
2025-12-23T16:59:52,ROB-01,1,15.11,1.75,39.2,0.037
2025-12-23T16:59:52,ROB-01,2,4.51,6.93,50.5,0.146
2025-12-23T16:59:53,ROB-01,1,15.79,1.62,39.2,0.021
2025-12-23T16:59:53,ROB-01,2,4.12,5.43,50.6,0.093
2025-12-23T16:59:54,ROB-01,1,16.48,1.51,39.2,0.018
2025-12-23T16:59:54,ROB-01,2,3.72,6.17,50.6,0.098
2025-12-23T16:59:55,ROB-01,1,17.18,1.62,39.2,0.025
2025-12-23T16:59:55,ROB-01,2,3.31,5.27,50.6,0.098
2025-12-23T16:59:56,ROB-01,1,17.9,1.39,39.2,0.018
2025-12-23T16:59:56,ROB-01,2,2.89,5.26,50.6,0.106
2025-12-23T16:59:57,ROB-01,1,18.62,1.94,39.2,0.018
2025-12-23T16:59:57,ROB-01,2,2.46,5.05,50.6,0.091
2025-12-23T16:59:58,ROB-01,1,19.36,1.51,39.2,0.018
2025-12-23T16:59:58,ROB-01,2,2.02,5.77,50.6,0.121
2025-12-23T16:59:59,ROB-01,1,20.1,1.41,39.2,0.023
2025-12-23T16:59:59,ROB-01,2,1.57,6.24,50.6,0.141
2025-12-23T17:00:00,ROB-01,1,20.85,1.4,39.2,0.025
2025-12-23T17:00:00,ROB-01,2,1.12,4.83,50.6,0.077
2025-12-23T17:00:01,ROB-01,1,21.62,1.59,39.2,0.036
2025-12-23T17:00:01,ROB-01,2,0.66,5.17,50.6,0.082
2025-12-23T17:00:02,ROB-01,1,22.39,1.93,39.2,0.028
2025-12-23T17:00:02,ROB-01,2,0.2,4.99,50.6,0.119
2025-12-23T17:00:03,ROB-01,1,23.17,1.76,39.2,0.039
2025-12-23T17:00:03,ROB-01,2,-0.28,5.63,50.7,0.12
2025-12-23T17:00:04,ROB-01,1,23.97,1.5,39.2,0.025
2025-12-23T17:00:04,ROB-01,2,-0.75,5.27,50.7,0.129
2025-12-23T17:00:05,ROB-01,1,24.77,1.78,39.2,0.018
2025-12-23T17:00:05,ROB-01,2,-1.24,4.85,50.7,0.115
2025-12-23T17:00:06,ROB-01,1,25.57,1.85,39.2,0.01
2025-12-23T17:00:06,ROB-01,2,-1.72,5.88,50.7,0.134
2025-12-23T17:00:07,ROB-01,1,26.39,1.92,39.2,0.016
2025-12-23T17:00:07,ROB-01,2,-2.21,5.69,50.7,0.105
2025-12-23T17:00:08,ROB-01,1,27.21,1.5,39.2,0.03
2025-12-23T17:00:08,ROB-01,2,-2.7,6.67,50.7,0.15
2025-12-23T17:00:09,ROB-01,1,28.04,1.38,39.2,0.028
2025-12-23T17:00:09,ROB-01,2,-3.2,5.78,50.7,0.088
2025-12-23T17:00:10,ROB-01,1,28.88,1.31,39.2,0.021
2025-12-23T17:00:10,ROB-01,2,-3.7,6.11,50.7,0.14
2025-12-23T17:00:11,ROB-01,1,29.72,1.24,39.2,0.026
2025-12-23T17:00:11,ROB-01,2,-4.2,6.07,50.7,0.123
2025-12-23T17:00:12,ROB-01,1,30.57,1.82,39.2,0.031
2025-12-23T17:00:12,ROB-01,2,-4.69,6.57,50.7,0.131
2025-12-23T17:00:13,ROB-01,1,31.43,1.27,39.2,0.032
2025-12-23T17:00:13,ROB-01,2,-5.19,6.28,50.8,0.12
2025-12-23T17:00:14,ROB-01,1,32.29,1.86,39.2,0.02
2025-12-23T17:00:14,ROB-01,2,-5.69,6.73,50.8,0.145
2025-12-23T17:00:15,ROB-01,1,33.15,1.38,39.2,0.018
2025-12-23T17:00:15,ROB-01,2,-6.19,6.56,50.8,0.147
2025-12-23T17:00:16,ROB-01,1,34.03,1.86,39.2,0.013
2025-12-23T17:00:16,ROB-01,2,-6.69,6.71,50.8,0.112
2025-12-23T17:00:17,ROB-01,1,34.9,1.21,39.2,0.016
2025-12-23T17:00:17,ROB-01,2,-7.19,6.95,50.8,0.117
2025-12-23T17:00:18,ROB-01,1,35.78,1.49,39.2,0.024
2025-12-23T17:00:18,ROB-01,2,-7.68,7.34,50.8,0.123
2025-12-23T17:00:19,ROB-01,1,36.66,1.23,39.2,0.026
2025-12-23T17:00:19,ROB-01,2,-8.17,6.18,50.8,0.109
2025-12-23T17:00:20,ROB-01,1,37.55,1.54,39.2,0.011
2025-12-23T17:00:20,ROB-01,2,-8.66,7.92,50.9,0.132
2025-12-23T17:00:21,ROB-01,1,38.44,1.49,39.2,0.037
2025-12-23T17:00:21,ROB-01,2,-9.14,6.83,50.9,0.106
2025-12-23T17:00:22,ROB-01,1,39.33,1.72,39.2,0.038
2025-12-23T17:00:22,ROB-01,2,-9.62,8.06,50.9,0.127
2025-12-23T17:00:23,ROB-01,1,40.22,1.76,39.2,0.031
2025-12-23T17:00:23,ROB-01,2,-10.09,6.83,50.9,0.121
2025-12-23T17:00:24,ROB-01,1,41.12,1.53,39.2,0.027
2025-12-23T17:00:24,ROB-01,2,-10.56,7.27,50.9,0.143
2025-12-23T17:00:25,ROB-01,1,42.02,1.71,39.2,0.025
2025-12-23T17:00:25,ROB-01,2,-11.02,7.89,50.9,0.126
2025-12-23T17:00:26,ROB-01,1,42.91,1.43,39.2,0.013
2025-12-23T17:00:26,ROB-01,2,-11.47,8.65,50.9,0.152
2025-12-23T17:00:27,ROB-01,1,43.81,1.39,39.2,0.016
2025-12-23T17:00:27,ROB-01,2,-11.92,8.04,51.0,0.141
2025-12-23T17:00:28,ROB-01,1,44.71,1.37,39.2,0.035
2025-12-23T17:00:28,ROB-01,2,-12.36,8.59,51.0,0.157
2025-12-23T17:00:29,ROB-01,1,45.61,1.22,39.2,0.013
2025-12-23T17:00:29,ROB-01,2,-12.79,7.27,51.0,0.145
2025-12-23T17:00:30,ROB-01,1,46.51,1.25,39.2,0.028
2025-12-23T17:00:30,ROB-01,2,-13.22,8.05,51.0,0.136
2025-12-23T17:00:31,ROB-01,1,47.41,1.68,39.2,0.028
2025-12-23T17:00:31,ROB-01,2,-13.63,8.89,51.0,0.174
2025-12-23T17:00:32,ROB-01,1,48.31,1.54,39.2,0.032
2025-12-23T17:00:32,ROB-01,2,-14.03,7.94,51.0,0.125
2025-12-23T17:00:33,ROB-01,1,49.21,1.88,39.2,0.036
2025-12-23T17:00:33,ROB-01,2,-14.43,9.04,51.0,0.145
2025-12-23T17:00:34,ROB-01,1,50.1,1.62,39.2,0.016
2025-12-23T17:00:34,ROB-01,2,-14.81,7.85,51.1,0.121
2025-12-23T17:00:35,ROB-01,1,51.0,1.57,39.2,0.026
2025-12-23T17:00:35,ROB-01,2,-15.18,8.3,51.1,0.141
2025-12-23T17:00:36,ROB-01,1,51.89,1.28,39.2,0.037
2025-12-23T17:00:36,ROB-01,2,-15.55,9.5,51.1,0.161
2025-12-23T17:00:37,ROB-01,1,52.77,1.34,39.2,0.02
2025-12-23T17:00:37,ROB-01,2,-15.9,8.53,51.1,0.16
2025-12-23T17:00:38,ROB-01,1,53.66,1.5,39.2,0.036
2025-12-23T17:00:38,ROB-01,2,-16.23,8.91,51.1,0.152
2025-12-23T17:00:39,ROB-01,1,54.54,1.36,39.2,0.037
2025-12-23T17:00:39,ROB-01,2,-16.56,8.69,51.1,0.167
2025-12-23T17:00:40,ROB-01,1,55.42,1.33,39.2,0.016
2025-12-23T17:00:40,ROB-01,2,-16.87,9.05,51.2,0.156
2025-12-23T17:00:41,ROB-01,1,56.29,1.94,39.2,0.033
2025-12-23T17:00:41,ROB-01,2,-17.17,9.55,51.2,0.152
2025-12-23T17:00:42,ROB-01,1,57.16,1.74,39.2,0.022
2025-12-23T17:00:42,ROB-01,2,-17.45,9.42,51.2,0.168
2025-12-23T17:00:43,ROB-01,1,58.02,1.63,39.2,0.034
2025-12-23T17:00:43,ROB-01,2,-17.73,8.33,51.2,0.172
2025-12-23T17:00:44,ROB-01,1,58.88,1.21,39.2,0.012
2025-12-23T17:00:44,ROB-01,2,-17.98,8.6,51.2,0.155
2025-12-23T17:00:45,ROB-01,1,59.74,1.6,39.2,0.019
2025-12-23T17:00:45,ROB-01,2,-18.23,9.32,51.3,0.19
2025-12-23T17:00:46,ROB-01,1,60.58,1.6,39.2,0.021
2025-12-23T17:00:46,ROB-01,2,-18.46,9.4,51.3,0.187
2025-12-23T17:00:47,ROB-01,1,61.42,1.37,39.2,0.011
2025-12-23T17:00:47,ROB-01,2,-18.67,9.67,51.3,0.174
2025-12-23T17:00:48,ROB-01,1,62.26,1.55,39.2,0.037
2025-12-23T17:00:48,ROB-01,2,-18.87,10.26,51.3,0.192
2025-12-23T17:00:49,ROB-01,1,63.09,1.78,39.2,0.024
2025-12-23T17:00:49,ROB-01,2,-19.05,10.19,51.3,0.154
2025-12-23T17:00:50,ROB-01,1,63.91,1.89,39.2,0.02
2025-12-23T17:00:50,ROB-01,2,-19.22,8.53,51.3,0.178
2025-12-23T17:00:51,ROB-01,1,64.72,1.41,39.2,0.033
2025-12-23T17:00:51,ROB-01,2,-19.37,8.93,51.4,0.169
2025-12-23T17:00:52,ROB-01,1,65.53,1.89,39.2,0.025
2025-12-23T17:00:52,ROB-01,2,-19.5,9.22,51.4,0.177
2025-12-23T17:00:53,ROB-01,1,66.32,1.23,39.2,0.019
2025-12-23T17:00:53,ROB-01,2,-19.62,9.2,51.4,0.163
2025-12-23T17:00:54,ROB-01,1,67.11,1.38,39.2,0.019
2025-12-23T17:00:54,ROB-01,2,-19.73,9.91,51.4,0.167
2025-12-23T17:00:55,ROB-01,1,67.89,2.0,39.2,0.023
2025-12-23T17:00:55,ROB-01,2,-19.81,9.19,51.4,0.152
2025-12-23T17:00:56,ROB-01,1,68.66,1.56,39.2,0.026
2025-12-23T17:00:56,ROB-01,2,-19.88,9.4,51.5,0.143
2025-12-23T17:00:57,ROB-01,1,69.42,1.87,39.2,0.034
2025-12-23T17:00:57,ROB-01,2,-19.94,9.15,51.5,0.163
2025-12-23T17:00:58,ROB-01,1,70.17,1.28,39.2,0.012
2025-12-23T17:00:58,ROB-01,2,-19.97,8.96,51.5,0.18
2025-12-23T17:00:59,ROB-01,1,70.91,1.22,39.2,0.033
2025-12-23T17:00:59,ROB-01,2,-20.0,10.34,51.5,0.193
2025-12-23T17:01:00,ROB-01,1,71.64,1.95,39.2,0.013
2025-12-23T17:01:00,ROB-01,2,-20.0,9.66,51.5,0.145
2025-12-23T17:01:01,ROB-01,1,72.36,1.91,39.2,0.012
2025-12-23T17:01:01,ROB-01,2,-19.99,10.48,51.5,0.163
2025-12-23T17:01:02,ROB-01,1,73.07,1.69,39.2,0.026
2025-12-23T17:01:02,ROB-01,2,-19.96,10.44,51.6,0.189
2025-12-23T17:01:03,ROB-01,1,73.77,1.69,39.2,0.014
2025-12-23T17:01:03,ROB-01,2,-19.91,9.99,51.6,0.198
2025-12-23T17:01:04,ROB-01,1,74.46,1.71,39.2,0.011
2025-12-23T17:01:04,ROB-01,2,-19.85,8.81,51.6,0.138
2025-12-23T17:01:05,ROB-01,1,75.13,1.7,39.2,0.013
2025-12-23T17:01:05,ROB-01,2,-19.77,8.61,51.6,0.143
2025-12-23T17:01:06,ROB-01,1,75.79,1.63,39.2,0.016
2025-12-23T17:01:06,ROB-01,2,-19.67,9.02,51.6,0.16
2025-12-23T17:01:07,ROB-01,1,76.44,1.99,39.2,0.022
2025-12-23T17:01:07,ROB-01,2,-19.56,8.77,51.6,0.152
2025-12-23T17:01:08,ROB-01,1,77.08,1.36,39.2,0.01
2025-12-23T17:01:08,ROB-01,2,-19.43,9.88,51.7,0.189
2025-12-23T17:01:09,ROB-01,1,77.71,1.67,39.2,0.035
2025-12-23T17:01:09,ROB-01,2,-19.29,9.39,51.7,0.143
2025-12-23T17:01:10,ROB-01,1,78.32,1.95,39.2,0.025
2025-12-23T17:01:10,ROB-01,2,-19.13,9.44,51.7,0.164
2025-12-23T17:01:11,ROB-01,1,78.92,1.8,39.2,0.037
2025-12-23T17:01:11,ROB-01,2,-18.95,9.39,51.7,0.184
2025-12-23T17:01:12,ROB-01,1,79.5,1.39,39.2,0.032
2025-12-23T17:01:12,ROB-01,2,-18.76,8.87,51.7,0.145
2025-12-23T17:01:13,ROB-01,1,80.07,1.85,39.2,0.017
2025-12-23T17:01:13,ROB-01,2,-18.56,9.12,51.8,0.146
2025-12-23T17:01:14,ROB-01,1,80.63,1.31,39.2,0.011
2025-12-23T17:01:14,ROB-01,2,-18.34,8.39,51.8,0.138
2025-12-23T17:01:15,ROB-01,1,81.17,1.57,39.2,0.021
2025-12-23T17:01:15,ROB-01,2,-18.1,9.69,51.8,0.161
2025-12-23T17:01:16,ROB-01,1,81.7,1.62,39.2,0.033
2025-12-23T17:01:16,ROB-01,2,-17.85,9.94,51.8,0.179
2025-12-23T17:01:17,ROB-01,1,82.21,1.4,39.2,0.038
2025-12-23T17:01:17,ROB-01,2,-17.58,8.91,51.8,0.15
2025-12-23T17:01:18,ROB-01,1,82.71,1.24,39.3,0.02
2025-12-23T17:01:18,ROB-01,2,-17.3,9.69,51.8,0.164
2025-12-23T17:01:19,ROB-01,1,83.19,1.79,39.3,0.036
2025-12-23T17:01:19,ROB-01,2,-17.01,8.72,51.9,0.17
2025-12-23T17:01:20,ROB-01,1,83.66,1.64,39.3,0.014
2025-12-23T17:01:20,ROB-01,2,-16.71,9.71,51.9,0.178
2025-12-23T17:01:21,ROB-01,1,84.12,1.84,39.3,0.028
2025-12-23T17:01:21,ROB-01,2,-16.39,8.1,51.9,0.163
2025-12-23T17:01:22,ROB-01,1,84.55,1.66,39.3,0.024
2025-12-23T17:01:22,ROB-01,2,-16.05,9.4,51.9,0.166
2025-12-23T17:01:23,ROB-01,1,84.97,1.51,39.3,0.029
2025-12-23T17:01:23,ROB-01,2,-15.71,9.31,51.9,0.167
2025-12-23T17:01:24,ROB-01,1,85.38,1.45,39.3,0.014
2025-12-23T17:01:24,ROB-01,2,-15.35,8.65,51.9,0.149
2025-12-23T17:01:25,ROB-01,1,85.77,1.4,39.3,0.018
2025-12-23T17:01:25,ROB-01,2,-14.99,8.5,52.0,0.13
2025-12-23T17:01:26,ROB-01,1,86.14,1.32,39.3,0.016
2025-12-23T17:01:26,ROB-01,2,-14.61,8.78,52.0,0.172
2025-12-23T17:01:27,ROB-01,1,86.5,1.22,39.3,0.027
2025-12-23T17:01:27,ROB-01,2,-14.22,7.38,52.0,0.154
2025-12-23T17:01:28,ROB-01,1,86.84,1.23,39.3,0.025
2025-12-23T17:01:28,ROB-01,2,-13.82,8.44,52.0,0.145
2025-12-23T17:01:29,ROB-01,1,87.16,1.22,39.3,0.033
2025-12-23T17:01:29,ROB-01,2,-13.41,8.73,52.0,0.178
2025-12-23T17:01:30,ROB-01,1,87.47,1.21,39.3,0.023
2025-12-23T17:01:30,ROB-01,2,-12.99,8.56,52.0,0.158
2025-12-23T17:01:31,ROB-01,1,87.76,1.58,39.3,0.02
2025-12-23T17:01:31,ROB-01,2,-12.57,7.07,52.1,0.109
2025-12-23T17:01:32,ROB-01,1,88.03,1.54,39.3,0.022
2025-12-23T17:01:32,ROB-01,2,-12.13,8.74,52.1,0.136
2025-12-23T17:01:33,ROB-01,1,88.28,1.89,39.3,0.028
2025-12-23T17:01:33,ROB-01,2,-11.69,7.87,52.1,0.135
2025-12-23T17:01:34,ROB-01,1,88.52,1.31,39.3,0.015
2025-12-23T17:01:34,ROB-01,2,-11.23,8.58,52.1,0.152
2025-12-23T17:01:35,ROB-01,1,88.74,1.48,39.3,0.012
2025-12-23T17:01:35,ROB-01,2,-10.78,7.54,52.1,0.119
2025-12-23T17:01:36,ROB-01,1,88.94,1.71,39.3,0.032
2025-12-23T17:01:36,ROB-01,2,-10.31,6.92,52.1,0.12
2025-12-23T17:01:37,ROB-01,1,89.13,1.75,39.3,0.026
2025-12-23T17:01:37,ROB-01,2,-9.84,7.91,52.1,0.157
2025-12-23T17:01:38,ROB-01,1,89.3,1.96,39.3,0.033
2025-12-23T17:01:38,ROB-01,2,-9.37,8.24,52.2,0.161
2025-12-23T17:01:39,ROB-01,1,89.45,1.31,39.3,0.033
2025-12-23T17:01:39,ROB-01,2,-8.88,7.73,52.2,0.127
2025-12-23T17:01:40,ROB-01,1,89.58,1.66,39.3,0.039
2025-12-23T17:01:40,ROB-01,2,-8.4,7.52,52.2,0.154
2025-12-23T17:01:41,ROB-01,1,89.69,1.24,39.3,0.029
2025-12-23T17:01:41,ROB-01,2,-7.91,6.36,52.2,0.139
2025-12-23T17:01:42,ROB-01,1,89.79,1.36,39.3,0.014
2025-12-23T17:01:42,ROB-01,2,-7.42,7.02,52.2,0.153
2025-12-23T17:01:43,ROB-01,1,89.87,1.79,39.3,0.011
2025-12-23T17:01:43,ROB-01,2,-6.92,7.44,52.2,0.148
2025-12-23T17:01:44,ROB-01,1,89.93,1.53,39.3,0.021
2025-12-23T17:01:44,ROB-01,2,-6.43,6.52,52.2,0.136
2025-12-23T17:01:45,ROB-01,1,89.97,1.97,39.3,0.037
2025-12-23T17:01:45,ROB-01,2,-5.93,6.72,52.3,0.111
2025-12-23T17:01:46,ROB-01,1,89.99,1.73,39.3,0.014
2025-12-23T17:01:46,ROB-01,2,-5.43,6.4,52.3,0.123
2025-12-23T17:01:47,ROB-01,1,90.0,1.99,39.3,0.039
2025-12-23T17:01:47,ROB-01,2,-4.93,7.13,52.3,0.125
2025-12-23T17:01:48,ROB-01,1,89.99,1.72,39.3,0.038
2025-12-23T17:01:48,ROB-01,2,-4.43,6.64,52.3,0.144
2025-12-23T17:01:49,ROB-01,1,89.96,1.38,39.3,0.033
2025-12-23T17:01:49,ROB-01,2,-3.93,6.71,52.3,0.132
2025-12-23T17:01:50,ROB-01,1,89.91,1.7,39.3,0.025
2025-12-23T17:01:50,ROB-01,2,-3.43,6.92,52.3,0.143
2025-12-23T17:01:51,ROB-01,1,89.85,1.27,39.3,0.019
2025-12-23T17:01:51,ROB-01,2,-2.94,6.73,52.3,0.119
2025-12-23T17:01:52,ROB-01,1,89.76,1.81,39.3,0.037
2025-12-23T17:01:52,ROB-01,2,-2.44,6.34,52.3,0.14
2025-12-23T17:01:53,ROB-01,1,89.66,1.98,39.3,0.031
2025-12-23T17:01:53,ROB-01,2,-1.95,6.52,52.4,0.125
2025-12-23T17:01:54,ROB-01,1,89.54,1.97,39.3,0.039
